baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	gene_symbol	method	regulation	rank
184145.258007993	1.16171515644808	0.0300920951441924	38.605326444752	0	0	MIEF2	DESeq2	Up	86
32438.4508655185	-1.62879685147947	0.0411033619002621	-39.6268523103237	0	0	SMG1P1	DESeq2	Down	87
46018.5913561933	-1.67433735936338	0.027033972136223	-61.9345670301971	0	0	RRN3P3	DESeq2	Down	88
2029.06926105357	-2.51412223333837	0.063233398026931	-39.7594042355215	0	0	MFSD13B	DESeq2	Down	89
291448.756222649	-0.867641767704222	0.0190701875150065	-45.4972855941489	0	0	POLR3E	DESeq2	NS	90
623550.639465052	1.06351274245659	0.0247367175763044	42.9932847466932	0	0	METTL9	DESeq2	Up	91
2461.68297627038	-3.1192337124572	0.0651448955961976	-47.8814753467694	0	0	MIR6859-1	DESeq2	Down	92
1775.94618866686	-3.22349837700595	0.0690266655720225	-46.6993204769909	0	0	MIR6859-2	DESeq2	Down	93
14624.1018097527	-2.52590475077	0.05666025045891	-44.579837369441	0	0	RP4-669L17.10	DESeq2	Down	94
596805.363753513	3.51034704441105	0.0840807736137894	41.7496996463808	0	0	MTCO2P12	DESeq2	Up	95
118583.656258616	-2.12765329333289	0.0420293259838704	-50.6230648131122	0	0	RP11-206L10.2	DESeq2	Down	96
13852.6292668881	-2.19714505987525	0.0529058451440215	-41.5293443265887	0	0	LINC00115	DESeq2	Down	97
73871.9641333606	-1.58349033852342	0.0370314167438282	-42.7607279915191	0	0	C1orf159	DESeq2	Down	98
281179.660303734	-1.86749350730037	0.0333946453634655	-55.9219445804761	0	0	ACAP3	DESeq2	Down	99
871.869029092073	-2.18774759472521	0.0489811459848386	-44.6650961454107	0	0	MIR6727	DESeq2	Down	100
17967.9426685486	-2.02640619249005	0.0372476809074071	-54.4035532716099	0	0	RP5-890O3.9	DESeq2	Down	101
1319225.94903088	-2.01085340101581	0.0490440759461489	-41.0009437882723	0	0	CCNL2	DESeq2	Down	102
182023.815847245	-1.9059633337416	0.0407086247417773	-46.8196443832601	0	0	ATAD3B	DESeq2	Down	103
374156.523432346	-1.42278180363984	0.0323369230738296	-43.9986760766147	0	0	MIB2	DESeq2	Down	104
257470.611329957	-1.21663535807297	0.0281128643086558	-43.276819633721	0	0	CDK11A	DESeq2	Down	105
247355.624606721	-1.1382219335402	0.0261122022753619	-43.5896567258967	0	0	RP1-283E3.8	DESeq2	Down	106
26330.9620463416	-2.0215849162579	0.0522095064984634	-38.7206287099724	0	0	PRKCZ-AS1	DESeq2	Down	107
198945.761372816	-3.42666108081006	0.0847380304891339	-40.4382903523993	0	0	LINC00982	DESeq2	Down	108
261196.957853246	-1.01333998348504	0.0256084265741055	-39.570567936013	0	0	TP73-AS1	DESeq2	Down	109
132527.312118678	-2.2061662610896	0.0464924462187312	-47.4521441765042	0	0	RNF207	DESeq2	Down	110
499702.423003384	0.876545041853497	0.0212064155448878	41.3339557549509	0	0	ICMT	DESeq2	NS	111
2439.79451925226	-2.26446024154502	0.0579703788206989	-39.0623674989075	0	0	SNORA77	DESeq2	Down	112
9780.08175338518	4.30981585533945	0.0518925815817187	83.0526392014724	0	0	HMGN2P17	DESeq2	Up	113
32729.7485567431	-1.7091457810557	0.044387306658471	-38.5052824719997	0	0	RP4-734G22.3	DESeq2	Down	114
16757.6850726538	-1.97697079654244	0.0512338640973623	-38.5871889886248	0	0	MASP2	DESeq2	Down	115
12958.1067883239	4.80500744034053	0.112379617315537	42.7569300832297	0	0	DRAXIN	DESeq2	Up	116
206310.628794321	-1.54582128024655	0.0255219593989678	-60.5682838093173	0	0	CLCN6	DESeq2	Down	117
19674.9486569677	-2.3410998760583	0.0369725944004046	-63.319870136911	0	0	NPPA-AS1	DESeq2	Down	118
8979.89990447084	-3.80729828979292	0.0733295403994726	-51.9203893690338	0	0	NPPA	DESeq2	Down	119
600925.199692378	1.37092286445779	0.026266559229375	52.1927083211048	0	0	KIAA2013	DESeq2	Up	120
22131.8730763303	-2.23798844510364	0.0473154267466751	-47.2993397499242	0	0	SNORA70	DESeq2	Down	121
184507.145345015	-0.925389905688569	0.022255130770454	-41.5809691362101	0	0	ZBTB17	DESeq2	NS	122
15868.4822582176	-2.07991315740461	0.0388702237067967	-53.5091635462062	0	0	LINC01772	DESeq2	Down	123
53326.5189075828	-2.06573872339555	0.0417942425697976	-49.4263945553196	0	0	CROCCP3	DESeq2	Down	124
168798.637759283	-1.58204312267585	0.0382187569727038	-41.3944159357605	0	0	CROCCP2	DESeq2	Down	125
32731.9783346622	7.33020562514712	0.0857836311503783	85.4499340590666	0	0	RP11-26H16.1	DESeq2	Up	126
